chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
10	26620000	26630000	10	27150000	27160000	255,255,0	74	32.2487	30.6245	41.0751	32.3306	0.000335071934462	1.87819121756e-07	0.0997883375899	0.000520516249979	3	26625000	27165000	10000.0
8	81400000	81410000	8	81890000	81900000	255,255,0	74	26.6648	30.6005	32.1377	37.5269	1.70863597937e-07	1.87819121756e-07	0.000510997897418	0.000520516249979	2	81405000	81900000	5000.0
8	132250000	132260000	8	132810000	132820000	255,255,0	74	21.1641	23.6076	28.5437	24.2677	1.10057827925e-11	1.4685818934e-11	2.85525888604e-07	2.54411589992e-11	1	132255000	132815000	0
7	131370000	131380000	7	131730000	131740000	255,255,0	74	30.7292	31.0532	36.9957	31.894	1.70863597937e-07	0.000361879523974	0.000510997897418	0.000520516249979	1	131375000	131735000	0
6	8980000	8990000	6	10430000	10440000	255,255,0	74	15.6625	13.3901	18.8773	16.3955	1.48616871028e-16	1.15210165328e-21	3.33115749558e-16	4.26834658928e-16	2	8985000	10430000	5000.0
5	16160000	16170000	5	16450000	16460000	255,255,0	74	19.5698	19.0161	22.9635	17.1192	1.10057827925e-11	3.54037294989e-16	2.50407255503e-11	4.26834658928e-16	3	16161666	16451666	7453.559925
5	79640000	79650000	5	79960000	79970000	255,255,0	74	32.3713	27.8165	29.7076	33.8611	0.000335071934462	1.87819121756e-07	2.85525888604e-07	0.000520516249979	1	79645000	79965000	0
5	142380000	142390000	5	142970000	142980000	255,255,0	74	30.0744	33.2134	38.4618	34.9749	1.70863597937e-07	0.000361879523974	0.000510997897418	0.000520516249979	2	142390000	142975000	5000.0
4	120550000	120560000	4	120970000	120980000	255,255,0	74	28.4782	24.3454	26.5857	30.306	1.70863597937e-07	1.4685818934e-11	2.85525888604e-07	2.61853973785e-07	2	120550000	120975000	5000.0
4	145090000	145100000	4	145980000	145990000	255,255,0	74	15.0653	14.1873	23.2162	15.5707	5.1578304336e-22	1.15210165328e-21	2.50407255503e-11	4.26834658928e-16	3	145098333	145981666	7453.55992499
4	164400000	164410000	4	164670000	164680000	255,255,0	74	32.7637	30.0163	35.4388	35.1537	0.000335071934462	1.87819121756e-07	0.000510997897418	0.000520516249979	1	164405000	164675000	0
3	98310000	98320000	3	98690000	98700000	255,255,0	74	38.3287	35.1079	41.4824	35.4533	0.000335071934462	0.000361879523974	0.0997883375899	0.000520516249979	3	98321666	98705000	12018.5042515
2	39740000	39750000	2	39950000	39960000	255,255,0	74	36.8355	34.4871	36.961	38.6297	0.000335071934462	0.000361879523974	0.000510997897418	0.000520516249979	1	39745000	39955000	0
1	85990000	86000000	1	145720000	145730000	255,255,0	74	3.18187	4.35097	37.4066	0.0936862	5.15706707825e-60	8.5329342187e-53	0.000510997897418	3.84047495195e-93	4	85987500	145725000	10307.764064
1	236160000	236170000	1	236320000	236330000	255,255,0	74	30.5445	32.8385	34.4085	33.0698	1.70863597937e-07	0.000361879523974	0.000510997897418	0.000520516249979	1	236165000	236325000	0
1	245310000	245320000	1	246610000	246620000	255,255,0	74	21.555	23.5519	32.8223	28.1542	1.10057827925e-11	1.4685818934e-11	0.000510997897418	2.61853973785e-07	1	245315000	246615000	0
X	8780000	8790000	X	9670000	9680000	255,255,0	74	16.5462	17.942	21.0617	24.9835	1.48616871028e-16	3.54037294989e-16	2.50407255503e-11	2.61853973785e-07	3	8785000	9675000	10000.0
X	56300000	56310000	X	56740000	56750000	255,255,0	74	30.9618	29.1467	30.6815	38.3011	0.000335071934462	1.87819121756e-07	2.85525888604e-07	0.000520516249979	4	56305000	56750000	11180.3398875
X	77810000	77820000	X	78330000	78340000	255,255,0	74	26.2987	22.6134	28.5045	28.4691	1.70863597937e-07	1.4685818934e-11	2.85525888604e-07	2.61853973785e-07	1	77815000	78335000	0
X	109400000	109410000	X	110090000	110100000	255,255,0	74	20.8922	19.6092	21.9655	23.9702	1.10057827925e-11	1.4685818934e-11	2.50407255503e-11	2.54411589992e-11	1	109405000	110095000	0
18	12730000	12740000	18	13150000	13160000	255,255,0	73	27.9227	28.2435	30.5907	30.8235	3.71335406643e-07	4.08090937466e-07	6.13586353635e-07	5.64345100408e-07	1	12735000	13155000	0
17	59490000	59500000	17	59910000	59920000	255,255,0	73	14.8958	14.9253	19.9169	20.2207	2.28161528754e-21	5.14409791605e-21	6.89373849656e-11	6.96730156517e-11	5	59495000	59915000	10000.0
15	57850000	57860000	15	58150000	58160000	255,255,0	73	36.9231	32.8162	36.4052	37.1358	0.000575256137671	0.000623507040931	0.000877386648805	0.000883065414176	3	57855000	58155000	10000.0
14	66970000	66980000	14	67820000	67830000	255,255,0	73	31.2594	33.2216	34.7159	33.3435	0.000575256137671	0.000623507040931	0.000877386648805	0.000883065414176	2	66975000	67830000	5000.0
14	102170000	102180000	14	102560000	102570000	255,255,0	73	33.7994	28.8153	33.9741	29.1112	0.000575256137671	4.08090937466e-07	0.000877386648805	5.64345100408e-07	1	102175000	102565000	0
14	106100000	106110000	14	106190000	106200000	255,255,0	73	4.43479	6.38052	6.03713	6.93257	4.09094945474e-52	5.76901360719e-39	6.86786955641e-45	2.21794870915e-38	1	106105000	106195000	0
13	52580000	52590000	13	53020000	53030000	255,255,0	73	30.8414	27.7378	31.1128	31.6069	3.71335406643e-07	4.08090937466e-07	0.000877386648805	0.000883065414176	1	52585000	53025000	0
13	106730000	106740000	13	107170000	107180000	255,255,0	73	27.5305	25.0696	29.3345	30.5381	3.71335406643e-07	4.08090937466e-07	6.13586353635e-07	5.64345100408e-07	2	106740000	107180000	7071.06781187
13	109810000	109820000	13	110780000	110790000	255,255,0	73	24.8446	25.3049	22.9274	28.2375	3.71335406643e-07	4.08090937466e-07	6.89373849656e-11	5.64345100408e-07	3	109821666	110781666	13743.6854187
11	4650000	4660000	11	5020000	5030000	255,255,0	73	24.4567	22.468	26.3257	23.968	3.05195546226e-11	4.10821638897e-11	6.13586353635e-07	6.96730156517e-11	6	4661666	5023333	13437.0962472
11	5140000	5150000	11	5400000	5410000	255,255,0	73	28.1294	27.9427	31.685	35.6686	3.71335406643e-07	4.08090937466e-07	0.000877386648805	0.000883065414176	2	5150000	5405000	5000.0
11	130930000	130940000	11	131540000	131550000	255,255,0	73	27.1877	28.3858	31.0362	36.916	3.71335406643e-07	4.08090937466e-07	0.000877386648805	0.000883065414176	3	130938333	131541666	7453.559925
8	53020000	53030000	8	53400000	53410000	255,255,0	73	29.0902	27.7564	31.2953	31.1355	3.71335406643e-07	4.08090937466e-07	0.000877386648805	0.000883065414176	1	53025000	53405000	0
7	49510000	49520000	7	49820000	49830000	255,255,0	73	28.2148	30.3765	36.3792	34.074	3.71335406643e-07	4.08090937466e-07	0.000877386648805	0.000883065414176	2	49520000	49830000	7071.06781187
6	83770000	83780000	6	84130000	84140000	255,255,0	73	33.9463	29.9516	34.8719	29.7426	0.000575256137671	4.08090937466e-07	0.000877386648805	5.64345100408e-07	2	83775000	84140000	5000.0
6	109840000	109850000	6	110360000	110370000	255,255,0	73	23.7704	22.486	25.7584	26.1924	3.05195546226e-11	4.10821638897e-11	6.13586353635e-07	5.64345100408e-07	2	109845000	110370000	5000.0
6	125190000	125200000	6	125430000	125440000	255,255,0	73	24.902	23.53	25.0543	25.8905	3.71335406643e-07	4.10821638897e-11	6.13586353635e-07	5.64345100408e-07	3	125198333	125431666	7453.559925
5	60340000	60350000	5	60950000	60960000	255,255,0	73	25.1845	25.143	28.5886	29.8233	3.71335406643e-07	4.08090937466e-07	6.13586353635e-07	5.64345100408e-07	4	60352500	60955000	10307.764064
4	4480000	4490000	4	4990000	5000000	255,255,0	73	25.1063	26.6986	34.0268	28.5259	3.71335406643e-07	4.08090937466e-07	0.000877386648805	5.64345100408e-07	1	4485000	4995000	0
4	68850000	68860000	4	69030000	69040000	255,255,0	73	33.568	34.4676	38.5974	37.2861	0.000575256137671	0.000623507040931	0.000877386648805	0.000883065414176	4	68857500	69045000	10307.764064
4	139950000	139960000	4	140450000	140460000	255,255,0	73	34.5214	28.2357	34.0578	35.0399	0.000575256137671	4.08090937466e-07	0.000877386648805	0.000883065414176	1	139955000	140455000	0
4	180780000	180790000	4	180950000	180960000	255,255,0	73	27.9689	26.3415	28.3213	30.5653	3.71335406643e-07	4.08090937466e-07	6.13586353635e-07	5.64345100408e-07	1	180785000	180955000	0
3	123730000	123740000	3	124180000	124190000	255,255,0	73	28.6231	28.7298	32.1022	29.9239	3.71335406643e-07	4.08090937466e-07	0.000877386648805	5.64345100408e-07	1	123735000	124185000	0
3	167090000	167100000	3	167600000	167610000	255,255,0	73	27.3297	21.7984	22.6688	26.7137	3.71335406643e-07	4.10821638897e-11	6.89373849656e-11	5.64345100408e-07	3	167098333	167601666	7453.55992499
3	178730000	178740000	3	179270000	179280000	255,255,0	73	22.8909	26.7435	29.237	34.0973	3.05195546226e-11	4.08090937466e-07	6.13586353635e-07	0.000883065414176	3	178738333	179278333	7453.55992499
2	119770000	119780000	2	120060000	120070000	255,255,0	73	35.1623	29.8526	32.6075	36.3735	0.000575256137671	4.08090937466e-07	0.000877386648805	0.000883065414176	2	119780000	120065000	5000.0
2	150450000	150460000	2	151340000	151350000	255,255,0	73	25.2778	21.239	30.1389	22.3866	3.71335406643e-07	4.10821638897e-11	6.13586353635e-07	6.96730156517e-11	2	150455000	151340000	5000.0
X	11160000	11170000	X	11540000	11550000	255,255,0	73	23.2885	16.2549	22.5906	17.106	3.05195546226e-11	1.19076141548e-15	6.89373849656e-11	1.50164097074e-15	3	11168333	11548333	7453.559925
X	102780000	102790000	X	103070000	103080000	255,255,0	73	19.6526	19.5105	22.7951	23.0441	3.05195546226e-11	1.19076141548e-15	6.89373849656e-11	6.96730156517e-11	4	102785000	103070000	11180.3398875
19	50860000	50870000	19	51420000	51430000	255,255,0	72	35.4999	33.2696	34.4869	36.5439	0.000961120491515	0.00106336108933	0.00147279925459	0.00147871285483	1	50865000	51425000	0
16	23740000	23750000	16	24510000	24520000	255,255,0	72	35.1808	29.0405	28.4546	38.8376	0.000961120491515	8.61551030411e-07	1.2827084289e-06	0.00147871285483	1	23745000	24515000	0
16	75230000	75240000	16	75790000	75800000	255,255,0	72	25.1259	21.7344	25.5886	34.6239	8.01424463343e-07	1.08096793287e-10	1.2827084289e-06	0.00147871285483	5	75241000	75799000	24331.0501212
16	81230000	81240000	16	81760000	81770000	255,255,0	72	38.0893	28.9368	28.8599	33.2563	0.000961120491515	8.61551030411e-07	1.2827084289e-06	0.00147871285483	1	81235000	81765000	0
15	39000000	39010000	15	39870000	39880000	255,255,0	72	34.3137	28.2343	36.5437	31.8212	0.000961120491515	8.61551030411e-07	0.00147279925459	0.00147871285483	3	39001666	39871666	7453.559925
15	92630000	92640000	15	93250000	93260000	255,255,0	72	29.458	26.2245	32.164	29.6168	8.01424463343e-07	8.61551030411e-07	0.00147279925459	1.21016492139e-06	3	92645000	93255000	10000.0
14	50100000	50110000	14	50580000	50590000	255,255,0	72	24.2568	29.9813	35.2829	37.3499	8.361317742e-11	8.61551030411e-07	0.00147279925459	0.00147871285483	3	50098333	50578333	13743.6854187
13	39620000	39630000	13	40180000	40190000	255,255,0	72	22.523	22.4563	26.8304	24.7741	8.361317742e-11	1.08096793287e-10	1.2827084289e-06	1.21016492139e-06	2	39620000	40180000	7071.06781187
12	42870000	42880000	12	43670000	43680000	255,255,0	72	21.6282	23.1545	30.211	26.0132	8.361317742e-11	1.08096793287e-10	1.2827084289e-06	1.21016492139e-06	1	42875000	43675000	0
12	79800000	79810000	12	80130000	80140000	255,255,0	72	29.2886	26.6091	30.2123	31.0603	8.01424463343e-07	8.61551030411e-07	1.2827084289e-06	0.00147871285483	3	79808333	80131666	7453.559925
11	31510000	31520000	11	31960000	31970000	255,255,0	72	19.4302	30.1229	34.4698	33.2113	1.84377898393e-15	8.61551030411e-07	0.00147279925459	0.00147871285483	1	31515000	31965000	0
9	21470000	21480000	9	21790000	21800000	255,255,0	72	38.4006	30.3304	34.6605	34.9772	0.000961120491515	8.61551030411e-07	0.00147279925459	0.00147871285483	3	21468333	21791666	7453.559925
9	89950000	89960000	9	90420000	90430000	255,255,0	72	32.3243	31.5286	35.8599	33.058	0.000961120491515	0.00106336108933	0.00147279925459	0.00147871285483	1	89955000	90425000	0
8	13230000	13240000	8	13510000	13520000	255,255,0	72	18.1245	17.7566	19.0457	22.1332	1.84377898393e-15	4.21005375934e-15	4.09969533437e-15	1.86205853331e-10	5	13235000	13519000	14000.0
8	20890000	20900000	8	21760000	21770000	255,255,0	72	32.0686	21.8965	27.1888	20.9321	0.000961120491515	1.08096793287e-10	1.2827084289e-06	1.86205853331e-10	1	20895000	21765000	0
8	75270000	75280000	8	75750000	75760000	255,255,0	72	26.0757	22.3847	25.2417	26.7724	8.01424463343e-07	1.08096793287e-10	1.2827084289e-06	1.21016492139e-06	5	75279000	75763000	12649.1106407
8	105790000	105800000	8	106780000	106790000	255,255,0	72	27.0958	19.689	28.3201	23.9378	8.01424463343e-07	1.08096793287e-10	1.2827084289e-06	1.86205853331e-10	4	105805000	106787500	10307.764064
8	124400000	124410000	8	125480000	125490000	255,255,0	72	31.0324	28.4524	29.0926	31.3739	0.000961120491515	8.61551030411e-07	1.2827084289e-06	0.00147871285483	1	124405000	125485000	0
7	20010000	20020000	7	20440000	20450000	255,255,0	72	33.3803	35.7023	38.1834	36.9875	0.000961120491515	0.00106336108933	0.00147279925459	0.00147871285483	1	20015000	20445000	0
7	45950000	45960000	7	47220000	47230000	255,255,0	72	25.1134	25.3999	33.8702	27.0703	8.01424463343e-07	8.61551030411e-07	0.00147279925459	1.21016492139e-06	1	45955000	47225000	0
7	103870000	103880000	7	104550000	104560000	255,255,0	72	27.3126	25.4158	28.6665	32.9619	8.01424463343e-07	8.61551030411e-07	1.2827084289e-06	0.00147871285483	1	103875000	104555000	0
6	34420000	34430000	6	35100000	35110000	255,255,0	72	33.1616	30.1372	34.3203	34.1483	0.000961120491515	8.61551030411e-07	0.00147279925459	0.00147871285483	1	34425000	35105000	0
6	64720000	64730000	6	65040000	65050000	255,255,0	72	28.9324	28.6682	31.5981	33.9709	8.01424463343e-07	8.61551030411e-07	0.00147279925459	0.00147871285483	2	64725000	65040000	5000.0
6	70930000	70940000	6	71070000	71080000	255,255,0	72	31.3182	29.5338	33.9589	33.5249	0.000961120491515	8.61551030411e-07	0.00147279925459	0.00147871285483	3	70931666	71075000	12018.5042515
5	5750000	5760000	5	6490000	6500000	255,255,0	72	27.3815	29.8362	34.0499	31.0734	8.01424463343e-07	8.61551030411e-07	0.00147279925459	0.00147871285483	2	5755000	6490000	5000.0
5	78850000	78860000	5	79370000	79380000	255,255,0	72	26.928	26.5032	28.036	30.4541	8.01424463343e-07	8.61551030411e-07	1.2827084289e-06	1.21016492139e-06	3	78855000	79375000	10000.0
5	121850000	121860000	5	122330000	122340000	255,255,0	72	24.477	27.1523	33.675	29.203	8.361317742e-11	8.61551030411e-07	0.00147279925459	1.21016492139e-06	2	121845000	122335000	10000.0
5	170910000	170920000	5	171330000	171340000	255,255,0	72	30.6176	30.1403	33.4952	32.5676	8.01424463343e-07	8.61551030411e-07	0.00147279925459	0.00147871285483	1	170915000	171335000	0
3	17290000	17300000	3	17880000	17890000	255,255,0	72	34.0528	26.5957	32.4158	30.5826	0.000961120491515	8.61551030411e-07	0.00147279925459	1.21016492139e-06	4	17300000	17880000	7071.06781187
3	150500000	150510000	3	150860000	150870000	255,255,0	72	33.1166	30.2892	36.0603	36.3048	0.000961120491515	8.61551030411e-07	0.00147279925459	0.00147871285483	1	150505000	150865000	0
2	58130000	58140000	2	58670000	58680000	255,255,0	72	22.3951	26.2968	31.0311	31.7067	8.361317742e-11	8.61551030411e-07	0.00147279925459	0.00147871285483	2	58130000	58675000	5000.0
2	133300000	133310000	2	133920000	133930000	255,255,0	72	22.0543	21.8032	24.1155	24.8794	8.361317742e-11	1.08096793287e-10	1.86533272371e-10	1.21016492139e-06	2	133305000	133930000	5000.0
2	134640000	134650000	2	135160000	135170000	255,255,0	72	19.3594	23.5375	33.0015	24.1045	1.84377898393e-15	1.08096793287e-10	0.00147279925459	1.86205853331e-10	2	134645000	135170000	5000.0
2	182610000	182620000	2	182930000	182940000	255,255,0	72	28.4256	30.1255	34.3857	34.268	8.01424463343e-07	8.61551030411e-07	0.00147279925459	0.00147871285483	3	182605000	182941666	12018.5042515
2	199170000	199180000	2	200350000	200360000	255,255,0	72	27.1498	21.1905	28.4554	23.8279	8.01424463343e-07	1.08096793287e-10	1.2827084289e-06	1.86205853331e-10	4	199180000	200350000	7071.06781187
X	31050000	31060000	X	31670000	31680000	255,255,0	72	18.6084	20.0748	23.8914	24.9104	1.84377898393e-15	1.08096793287e-10	1.86533272371e-10	1.21016492139e-06	4	31060000	31680000	7071.06781187
X	64800000	64810000	X	65620000	65630000	255,255,0	72	16.9451	19.8015	21.2036	25.0354	1.84377898393e-15	1.08096793287e-10	1.86533272371e-10	1.21016492139e-06	2	64800000	65625000	5000.0
22	32920000	32930000	22	33390000	33400000	255,255,0	71	32.419	25.8467	29.8454	28.3983	0.00159347996275	1.8073249462e-06	2.67462685891e-06	2.55111970663e-06	3	32925000	33395000	10000.0
21	44010000	44020000	21	44530000	44540000	255,255,0	71	35.4322	32.5597	34.1072	34.8356	0.00159347996275	0.00177765287591	0.00243843035238	0.00242118145168	1	44015000	44535000	0
20	10650000	10660000	20	11520000	11530000	255,255,0	71	25.6467	25.3768	24.5436	33.3399	1.68627626514e-06	1.8073249462e-06	4.89490401316e-10	0.00242118145168	1	10655000	11525000	0
20	36680000	36690000	20	37040000	37050000	255,255,0	71	32.4655	33.7575	37.9669	37.4891	0.00159347996275	0.00177765287591	0.00243843035238	0.00242118145168	1	36685000	37045000	0
19	19630000	19640000	19	20060000	20070000	255,255,0	71	35.5911	25.8991	33.6048	31.0677	0.00159347996275	1.8073249462e-06	0.00243843035238	0.00242118145168	4	19640000	20070000	7071.06781187
19	24050000	24060000	19	24150000	24160000	255,255,0	71	25.0456	25.5362	24.8005	25.3556	1.68627626514e-06	1.8073249462e-06	2.67462685891e-06	2.55111970663e-06	1	24055000	24155000	0
17	15730000	15740000	17	15860000	15870000	255,255,0	71	26.4877	27.8364	36.1086	25.3935	1.68627626514e-06	1.8073249462e-06	0.00243843035238	2.55111970663e-06	1	15735000	15865000	0
17	21020000	21030000	17	21410000	21420000	255,255,0	71	20.6112	18.9789	20.7443	25.1117	2.20500094958e-10	1.39221068429e-14	4.89490401316e-10	2.55111970663e-06	3	21028333	21411666	7453.559925
15	48000000	48010000	15	48280000	48290000	255,255,0	71	30.4915	28.4334	33.919	31.4032	1.68627626514e-06	1.8073249462e-06	0.00243843035238	0.00242118145168	2	48005000	48280000	5000.0
15	57440000	57450000	15	57830000	57840000	255,255,0	71	32.2225	27.2275	30.4702	33.9775	0.00159347996275	1.8073249462e-06	2.67462685891e-06	0.00242118145168	5	57441000	57823000	12649.1106407
15	71260000	71270000	15	71730000	71740000	255,255,0	71	30.1317	28.2519	28.2014	37.4517	1.68627626514e-06	1.8073249462e-06	2.67462685891e-06	0.00242118145168	1	71265000	71735000	0
15	80850000	80860000	15	81260000	81270000	255,255,0	71	35.7451	30.1132	30.7748	35.9861	0.00159347996275	1.8073249462e-06	2.67462685891e-06	0.00242118145168	1	80855000	81265000	0
14	50330000	50340000	14	50990000	51000000	255,255,0	71	26.1078	28.4675	27.6145	37.4332	1.68627626514e-06	1.8073249462e-06	2.67462685891e-06	0.00242118145168	1	50335000	50995000	0
14	60530000	60540000	14	61020000	61030000	255,255,0	71	20.1387	28.8974	31.2301	33.6427	2.20500094958e-10	1.8073249462e-06	0.00243843035238	0.00242118145168	4	60532500	61025000	10307.764064
11	9880000	9890000	11	10090000	10100000	255,255,0	71	29.5899	31.713	30.972	32.8387	1.68627626514e-06	0.00177765287591	0.00243843035238	0.00242118145168	1	9885000	10095000	0
11	19330000	19340000	11	19920000	19930000	255,255,0	71	30.2535	31.6807	35.3621	38.3668	1.68627626514e-06	0.00177765287591	0.00243843035238	0.00242118145168	1	19335000	19925000	0
11	40150000	40160000	11	40310000	40320000	255,255,0	71	36.5464	29.5172	28.7818	33.4778	0.00159347996275	1.8073249462e-06	2.67462685891e-06	0.00242118145168	1	40155000	40315000	0
10	60710000	60720000	10	61380000	61390000	255,255,0	71	20.5102	30.6356	35.0325	32.5111	2.20500094958e-10	1.8073249462e-06	0.00243843035238	0.00242118145168	3	60711666	61378333	7453.559925
